State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
Rajasthan crop.csv,Maize,Pratapgarh,Kharif,,2000-2001,,
Rajasthan crop.csv,Maize,Rajsamand,Kharif,60702.0,2000-2001,29604,0.49
Rajasthan crop.csv,Maize,Sawai madhopur,Kharif,1107.0,2000-2001,1159,1.05
Rajasthan crop.csv,Maize,Sikar,Kharif,68.0,2000-2001,71,1.04
Rajasthan crop.csv,Maize,Sirohi,Kharif,25229.0,2000-2001,33054,1.31
Rajasthan crop.csv,Maize,Tonk,Kharif,17946.0,2000-2001,18020,1
Rajasthan crop.csv,Maize,Udaipur,Kharif,172239.0,2000-2001,193590,1.12
Rajasthan crop.csv,Masoor,Ajmer,Rabi,1.0,2000-2001,,0
Rajasthan crop.csv,Masoor,Alwar,Rabi,105.0,2000-2001,94,0.9
Rajasthan crop.csv,Masoor,Banswara,Rabi,5.0,2000-2001,5,1
Rajasthan crop.csv,Masoor,Baran,Rabi,407.0,2000-2001,402,0.99
Rajasthan crop.csv,Masoor,Bharatpur,Rabi,8580.0,2000-2001,9438,1.1
Rajasthan crop.csv,Masoor,Bhilwara,Rabi,3986.0,2000-2001,4470,1.12
Rajasthan crop.csv,Masoor,Bikaner,Rabi,,2000-2001,,
Rajasthan crop.csv,Masoor,Bundi,Rabi,4060.0,2000-2001,4069,1
Rajasthan crop.csv,Masoor,Chittorgarh,Rabi,1138.0,2000-2001,1092,0.96
Rajasthan crop.csv,Masoor,Churu,Rabi,,2000-2001,,
Rajasthan crop.csv,Masoor,Dausa,Rabi,,2000-2001,,
Rajasthan crop.csv,Masoor,Dholpur,Rabi,26.0,2000-2001,14,0.54
Rajasthan crop.csv,Masoor,Dungarpur,Rabi,,2000-2001,,
Rajasthan crop.csv,Masoor,Ganganagar,Rabi,35.0,2000-2001,32,0.91
Rajasthan crop.csv,Masoor,Hanumangarh,Rabi,2.0,2000-2001,,0
Rajasthan crop.csv,Masoor,Jaipur,Rabi,1.0,2000-2001,2,2
Rajasthan crop.csv,Masoor,Jaisalmer,Rabi,,2000-2001,,
Rajasthan crop.csv,Masoor,Jalore,Rabi,,2000-2001,,
Rajasthan crop.csv,Masoor,Jhalawar,Rabi,2922.0,2000-2001,5624,1.92
Rajasthan crop.csv,Masoor,Jhunjhunu,Rabi,,2000-2001,,
Rajasthan crop.csv,Masoor,Jodhpur,Rabi,,2000-2001,,
Rajasthan crop.csv,Masoor,Karauli,Rabi,,2000-2001,,
Rajasthan crop.csv,Masoor,Kota,Rabi,330.0,2000-2001,501,1.52
Rajasthan crop.csv,Masoor,Nagaur,Rabi,1.0,2000-2001,1,1
Rajasthan crop.csv,Masoor,Pali,Rabi,,2000-2001,,
Rajasthan crop.csv,Masoor,Pratapgarh,Rabi,,2000-2001,,
Rajasthan crop.csv,Masoor,Rajsamand,Rabi,,2000-2001,,
Rajasthan crop.csv,Masoor,Sawai madhopur,Rabi,55.0,2000-2001,28,0.51
Rajasthan crop.csv,Masoor,Sikar,Rabi,,2000-2001,,
Rajasthan crop.csv,Masoor,Sirohi,Rabi,,2000-2001,,
Rajasthan crop.csv,Masoor,Tonk,Rabi,45.0,2000-2001,17,0.38
Rajasthan crop.csv,Masoor,Udaipur,Rabi,1.0,2000-2001,,0
Rajasthan crop.csv,Mesta,Chittorgarh,Kharif,,2000-2001,,
Rajasthan crop.csv,Mesta,Dholpur,Kharif,,2000-2001,,
Rajasthan crop.csv,Mesta,Dungarpur,Kharif,14.0,2000-2001,2,0.14
Rajasthan crop.csv,Mesta,Jalore,Kharif,,2000-2001,,
Rajasthan crop.csv,Mesta,Sirohi,Kharif,5.0,2000-2001,4,0.8
Rajasthan crop.csv,Moong(Green Gram),Ajmer,Kharif,41920.0,2000-2001,7758,0.19
Rajasthan crop.csv,Moong(Green Gram),Alwar,Kharif,30.0,2000-2001,5,0.17
Rajasthan crop.csv,Moong(Green Gram),Banswara,Kharif,75.0,2000-2001,13,0.17
Rajasthan crop.csv,Moong(Green Gram),Baran,Kharif,291.0,2000-2001,50,0.17
Rajasthan crop.csv,Moong(Green Gram),Barmer,Kharif,45074.0,2000-2001,9482,0.21
Rajasthan crop.csv,Moong(Green Gram),Bharatpur,Kharif,100.0,2000-2001,17,0.17
Rajasthan crop.csv,Moong(Green Gram),Bhilwara,Kharif,8955.0,2000-2001,1321,0.15
Rajasthan crop.csv,Moong(Green Gram),Bikaner,Kharif,456.0,2000-2001,79,0.17
Rajasthan crop.csv,Moong(Green Gram),Bundi,Kharif,149.0,2000-2001,26,0.17
Rajasthan crop.csv,Moong(Green Gram),Chittorgarh,Kharif,599.0,2000-2001,104,0.17
Rajasthan crop.csv,Moong(Green Gram),Churu,Kharif,17545.0,2000-2001,856,0.05
Rajasthan crop.csv,Moong(Green Gram),Dausa,Kharif,118.0,2000-2001,20,0.17
Rajasthan crop.csv,Moong(Green Gram),Dholpur,Kharif,139.0,2000-2001,24,0.17
Rajasthan crop.csv,Moong(Green Gram),Dungarpur,Kharif,60.0,2000-2001,10,0.17
Rajasthan crop.csv,Moong(Green Gram),Ganganagar,Kharif,3765.0,2000-2001,1500,0.4
Rajasthan crop.csv,Moong(Green Gram),Hanumangarh,Kharif,1529.0,2000-2001,265,0.17
Rajasthan crop.csv,Moong(Green Gram),Jaipur,Kharif,17138.0,2000-2001,468,0.03
Rajasthan crop.csv,Moong(Green Gram),Jaisalmer,Kharif,358.0,2000-2001,62,0.17
Rajasthan crop.csv,Moong(Green Gram),Jalore,Kharif,59082.0,2000-2001,7172,0.12
Rajasthan crop.csv,Moong(Green Gram),Jhalawar,Kharif,319.0,2000-2001,55,0.17
Rajasthan crop.csv,Moong(Green Gram),Jhunjhunu,Kharif,22787.0,2000-2001,4467,0.2
Rajasthan crop.csv,Moong(Green Gram),Jodhpur,Kharif,58195.0,2000-2001,7262,0.12
Rajasthan crop.csv,Moong(Green Gram),Karauli,Kharif,20.0,2000-2001,4,0.2
Rajasthan crop.csv,Moong(Green Gram),Kota,Kharif,760.0,2000-2001,132,0.17
Rajasthan crop.csv,Moong(Green Gram),Nagaur,Kharif,98750.0,2000-2001,19585,0.2
Rajasthan crop.csv,Moong(Green Gram),Pali,Kharif,30621.0,2000-2001,5897,0.19
Rajasthan crop.csv,Moong(Green Gram),Pratapgarh,Kharif,,2000-2001,,
Rajasthan crop.csv,Moong(Green Gram),Rajsamand,Kharif,615.0,2000-2001,107,0.17
Rajasthan crop.csv,Moong(Green Gram),Sawai madhopur,Kharif,353.0,2000-2001,61,0.17
Rajasthan crop.csv,Moong(Green Gram),Sikar,Kharif,13198.0,2000-2001,2069,0.16
Rajasthan crop.csv,Moong(Green Gram),Sirohi,Kharif,4614.0,2000-2001,750,0.16
Rajasthan crop.csv,Moong(Green Gram),Tonk,Kharif,30163.0,2000-2001,9670,0.32
Rajasthan crop.csv,Moong(Green Gram),Udaipur,Kharif,162.0,2000-2001,28,0.17
Rajasthan crop.csv,Moth,Ajmer,Kharif,2304.0,2000-2001,91,0.04
