State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
assam crop.csv,Cotton(lint),Cachar,Kharif,115.0,2000-2001,43,0.37
assam crop.csv,Cotton(lint),Chirang,Kharif,,2000-2001,,
assam crop.csv,Cotton(lint),Darrang,Kharif,31.0,2000-2001,14,0.45
assam crop.csv,Cotton(lint),Dhemaji,Kharif,8.0,2000-2001,3,0.38
assam crop.csv,Cotton(lint),Dhubri,Kharif,3.0,2000-2001,1,0.33
assam crop.csv,Cotton(lint),Dibrugarh,Kharif,30.0,2000-2001,13,0.43
assam crop.csv,Cotton(lint),Dima hasao,Kharif,370.0,2000-2001,174,0.47
assam crop.csv,Cotton(lint),Goalpara,Kharif,10.0,2000-2001,4,0.4
assam crop.csv,Cotton(lint),Golaghat,Kharif,12.0,2000-2001,5,0.42
assam crop.csv,Cotton(lint),Hailakandi,Kharif,90.0,2000-2001,34,0.38
assam crop.csv,Cotton(lint),Jorhat,Kharif,5.0,2000-2001,2,0.4
assam crop.csv,Cotton(lint),Kamrup,Kharif,107.0,2000-2001,50,0.47
assam crop.csv,Cotton(lint),Kamrup metro,Kharif,,2000-2001,,
assam crop.csv,Cotton(lint),Karbi anglong,Kharif,664.0,2000-2001,320,0.48
assam crop.csv,Cotton(lint),Karimganj,Kharif,20.0,2000-2001,8,0.4
assam crop.csv,Cotton(lint),Kokrajhar,Kharif,10.0,2000-2001,4,0.4
assam crop.csv,Cotton(lint),Lakhimpur,Kharif,54.0,2000-2001,23,0.43
assam crop.csv,Cotton(lint),Majuli,Kharif,,2000-2001,,
assam crop.csv,Cotton(lint),Marigaon,Kharif,14.0,2000-2001,6,0.43
assam crop.csv,Cotton(lint),Nagaon,Kharif,50.0,2000-2001,20,0.4
assam crop.csv,Cotton(lint),Nalbari,Kharif,19.0,2000-2001,8,0.42
assam crop.csv,Cotton(lint),Sivasagar,Kharif,8.0,2000-2001,4,0.5
assam crop.csv,Cotton(lint),Sonitpur,Kharif,33.0,2000-2001,15,0.45
assam crop.csv,Cotton(lint),Tinsukia,Kharif,2.0,2000-2001,1,0.5
assam crop.csv,Cotton(lint),Udalguri,Kharif,,2000-2001,,
assam crop.csv,Cotton(lint),West karbi anglong,Kharif,,2000-2001,,
assam crop.csv,Gram,Baksa,Rabi,,2000-2001,,
assam crop.csv,Gram,Barpeta,Rabi,211.0,2000-2001,84,0.4
assam crop.csv,Gram,Biswanath,Rabi,,2000-2001,,
assam crop.csv,Gram,Bongaigaon,Rabi,47.0,2000-2001,25,0.53
assam crop.csv,Gram,Cachar,Rabi,42.0,2000-2001,22,0.52
assam crop.csv,Gram,Chirang,Rabi,,2000-2001,,
assam crop.csv,Gram,Darrang,Rabi,179.0,2000-2001,116,0.65
assam crop.csv,Gram,Dhemaji,Rabi,21.0,2000-2001,9,0.43
assam crop.csv,Gram,Dhubri,Rabi,370.0,2000-2001,242,0.65
assam crop.csv,Gram,Dibrugarh,Rabi,172.0,2000-2001,81,0.47
assam crop.csv,Gram,Dima hasao,Rabi,4.0,2000-2001,1,0.25
assam crop.csv,Gram,Goalpara,Rabi,164.0,2000-2001,70,0.43
assam crop.csv,Gram,Golaghat,Rabi,19.0,2000-2001,9,0.47
assam crop.csv,Gram,Hailakandi,Rabi,5.0,2000-2001,2,0.4
assam crop.csv,Gram,Hojai,Rabi,,2000-2001,,
assam crop.csv,Gram,Jorhat,Rabi,5.0,2000-2001,2,0.4
assam crop.csv,Gram,Kamrup,Rabi,282.0,2000-2001,89,0.32
assam crop.csv,Gram,Kamrup metro,Rabi,,2000-2001,,
assam crop.csv,Gram,Karbi anglong,Rabi,547.0,2000-2001,272,0.5
assam crop.csv,Gram,Karimganj,Rabi,,2000-2001,,
assam crop.csv,Gram,Kokrajhar,Rabi,43.0,2000-2001,22,0.51
assam crop.csv,Gram,Lakhimpur,Rabi,10.0,2000-2001,4,0.4
assam crop.csv,Gram,Majuli,Rabi,,2000-2001,,
assam crop.csv,Gram,Marigaon,Rabi,150.0,2000-2001,41,0.27
assam crop.csv,Gram,Nagaon,Rabi,110.0,2000-2001,47,0.43
assam crop.csv,Gram,Nalbari,Rabi,40.0,2000-2001,18,0.45
assam crop.csv,Gram,Sivasagar,Rabi,12.0,2000-2001,6,0.5
assam crop.csv,Gram,Sonitpur,Rabi,228.0,2000-2001,167,0.73
assam crop.csv,Gram,South salmara mancachar,Rabi,,2000-2001,,
assam crop.csv,Gram,Tinsukia,Rabi,,2000-2001,,
assam crop.csv,Gram,Udalguri,Rabi,,2000-2001,,
assam crop.csv,Gram,West karbi anglong,Rabi,,2000-2001,,
assam crop.csv,Jute,Baksa,Kharif,,2000-2001,,
assam crop.csv,Jute,Barpeta,Kharif,5800.0,2000-2001,42670,7.36
assam crop.csv,Jute,Biswanath,Kharif,,2000-2001,,
assam crop.csv,Jute,Bongaigaon,Kharif,4071.0,2000-2001,44144,10.84
assam crop.csv,Jute,Cachar,Kharif,67.0,2000-2001,644,9.61
assam crop.csv,Jute,Charaideo,Kharif,,2000-2001,,
assam crop.csv,Jute,Chirang,Kharif,,2000-2001,,
assam crop.csv,Jute,Darrang,Kharif,9960.0,2000-2001,75308,7.56
assam crop.csv,Jute,Dhemaji,Kharif,171.0,2000-2001,1643,9.61
assam crop.csv,Jute,Dhubri,Kharif,15634.0,2000-2001,142714,9.13
assam crop.csv,Jute,Dibrugarh,Kharif,19.0,2000-2001,183,9.63
assam crop.csv,Jute,Dima hasao,Kharif,61.0,2000-2001,586,9.61
assam crop.csv,Jute,Goalpara,Kharif,3500.0,2000-2001,44431,12.69
assam crop.csv,Jute,Golaghat,Kharif,929.0,2000-2001,9272,9.98
assam crop.csv,Jute,Hailakandi,Kharif,30.0,2000-2001,288,9.6
assam crop.csv,Jute,Hojai,Kharif,,2000-2001,,
assam crop.csv,Jute,Jorhat,Kharif,113.0,2000-2001,1086,9.61
assam crop.csv,Jute,Kamrup,Kharif,4559.0,2000-2001,48442,10.63
assam crop.csv,Jute,Kamrup metro,Kharif,,2000-2001,,
assam crop.csv,Jute,Karbi anglong,Kharif,2012.0,2000-2001,26182,13.01
assam crop.csv,Jute,Karimganj,Kharif,60.0,2000-2001,577,9.62
assam crop.csv,Jute,Kokrajhar,Kharif,3025.0,2000-2001,23809,7.87
assam crop.csv,Jute,Lakhimpur,Kharif,543.0,2000-2001,5565,10.25
assam crop.csv,Jute,Majuli,Kharif,,2000-2001,,
assam crop.csv,Jute,Marigaon,Kharif,5000.0,2000-2001,48439,9.69
assam crop.csv,Jute,Nagaon,Kharif,10316.0,2000-2001,118047,11.44
assam crop.csv,Jute,Nalbari,Kharif,1340.0,2000-2001,11003,8.21
assam crop.csv,Jute,Sivasagar,Kharif,53.0,2000-2001,509,9.6
assam crop.csv,Jute,Sonitpur,Kharif,2239.0,2000-2001,22792,10.18
assam crop.csv,Jute,South salmara mancachar,Kharif,,2000-2001,,
assam crop.csv,Jute,Tinsukia,Kharif,11.0,2000-2001,105,9.55
assam crop.csv,Jute,Udalguri,Kharif,,2000-2001,,
assam crop.csv,Jute,West karbi anglong,Kharif,,2000-2001,,
