State,Crop,District,Season,Area_(Hectare),Year,Production_(Tonnes),Yield_(Ton./Ha.)
manipur crop.csv,Moong(Green Gram),Imphal west,Kharif,,2000-2001,,
manipur crop.csv,Moong(Green Gram),Senapati,Kharif,,2000-2001,,
manipur crop.csv,Moong(Green Gram),Tamenglong,Kharif,,2000-2001,,
manipur crop.csv,Moong(Green Gram),Thoubal,Kharif,,2000-2001,,
manipur crop.csv,Moong(Green Gram),Ukhrul,Kharif,,2000-2001,,
manipur crop.csv,Onion,Senapati,Summer,,2000-2001,,
manipur crop.csv,Onion,Thoubal,Summer,,2000-2001,,
manipur crop.csv,Other Rabi pulses,Bishnupur,Rabi,,2000-2001,,
manipur crop.csv,Other Rabi pulses,Chandel,Rabi,,2000-2001,,
manipur crop.csv,Other Rabi pulses,Churachandpur,Rabi,,2000-2001,,
manipur crop.csv,Other Rabi pulses,Imphal east,Rabi,,2000-2001,,
manipur crop.csv,Other Rabi pulses,Imphal west,Rabi,,2000-2001,,
manipur crop.csv,Other Rabi pulses,Senapati,Rabi,,2000-2001,,
manipur crop.csv,Other Rabi pulses,Tamenglong,Rabi,,2000-2001,,
manipur crop.csv,Other Rabi pulses,Thoubal,Rabi,,2000-2001,,
manipur crop.csv,Other Rabi pulses,Ukhrul,Rabi,,2000-2001,,
manipur crop.csv,Other Kharif pulses,Bishnupur,Kharif,270.0,2000-2001,130,0.48
manipur crop.csv,Other Kharif pulses,Chandel,Kharif,70.0,2000-2001,40,0.57
manipur crop.csv,Other Kharif pulses,Churachandpur,Kharif,60.0,2000-2001,30,0.5
manipur crop.csv,Other Kharif pulses,Imphal east,Kharif,340.0,2000-2001,170,0.5
manipur crop.csv,Other Kharif pulses,Imphal west,Kharif,210.0,2000-2001,110,0.52
manipur crop.csv,Other Kharif pulses,Senapati,Kharif,720.0,2000-2001,370,0.51
manipur crop.csv,Other Kharif pulses,Tamenglong,Kharif,10.0,2000-2001,10,1
manipur crop.csv,Other Kharif pulses,Thoubal,Kharif,450.0,2000-2001,230,0.51
manipur crop.csv,Other Kharif pulses,Ukhrul,Kharif,,2000-2001,,
manipur crop.csv,other oilseeds,Bishnupur,Kharif,,2000-2001,,
manipur crop.csv,other oilseeds,Chandel,Kharif,,2000-2001,,
manipur crop.csv,other oilseeds,Churachandpur,Kharif,,2000-2001,,
